Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ2022-00012","Rezoning - Non-Residential","Approved","Corner Properties Equipment and Storage","09/27/2021","","","Plan","9502 HORNBAKER RD MANASSAS VA 20109","7595-78-9620","Corner Properties Equipment and Storage - This is a request to rezone 1.9907 acres from M-2, Light Industrial to MT, Industrial Transportation. The proposal is for the storage of vehicles, equipment and construction materials.  The site is located at the intersection of Industrial Road and Hornbaker Road. The property is identified on County maps as GPIN 7595-78-9620 and is addressed as 9502 Hornbaker Road. The site is zoned M-2, Light Industrial and is designated EI, Industrial Employment, in the Comprehensive Plan and is located in the Airport Safety Overlay District and Data Center Opportunity Overlay Distric. Brentsville Magisterial District"
"REZ2022-00010","Rezoning - Residential","Approved","Kings Crest","09/17/2021","","","Plan","6400 PRINCE WILLIAM PKWY WOODBRIDGE VA 22192","7994-70-7727","Kings Crest - To rezone 81.65 acres of vacant land from A-1, Agricultural, to SR-1, Semi-Rural Residential District to allow development of 31 single-family dwellings. The subject property is located to the southeast of the Occoquan River along Prince William Parkway with one side of the parcel to the north of the parkway (site north), and one side of the parcel to the south of the parkway (site south); 330 feet east of the intersection of SR-29, Fingerlake Way and Coloriver Road. It is addressed as 6400 Prince William Parkway; and is identified on County maps as GPIN 7994-70-7727. The site is designated SRR, Semi-Rural Residential, in the Comprehensive Plan, and is located within the Highway Corridor Overlay District, Domestic Fowl Overlay District, and Resource Protection Area Overlay District. Occoquan and Coles Magisterial District."
"REZ2022-00009","Rezoning - Proffer Amendment","Approved","Balls Ford Road","09/10/2021","","","Plan","12980 BALLS FORD RD MANASSAS VA 20109","7597-02-0716","Balls Ford Road - This is a request to amend the proffers associated with Proffer Amendment #PLN2001-00348 to allow an increase in FAR to 0.68.  The subject 8.98-acre property is located 335 feet north of the intersection of Balls Ford Road and Wellington Ford Road and 130 feet south of the intersection of Balls Ford Road and Randolph Ridge Lane; is currently addressed as 12980 Balls Ford Road and is identified on County maps as GPIN 7597-02-0716. The site is zoned M-1, Heavy Industrial; is designated EI, Industrial Employment in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District, and the Airport Safety Overlay District.  Brentsville Magisterial District"
"REZ2022-00011","Rezoning - Residential","Suspended (On-Hold)","East Gate Apartments","09/08/2021","","","Plan","18430 LOTUS CT Unit: 104 TRIANGLE VA 22172","8188-56-7718","East Gate Apartments - To rezone 10.7 acres from R-4, Suburban Residential, and R-16, Suburban Residential, to R-30, Urban Residential, to develop up to an additional 120 multi-family residential units, resulting in 220 units for the overall project.  The subject property is located north of Meyers Road, south of C Street, and along Lotus Court; and is identified on County maps as GPINs 8188-55-8488, 8188-56-7718, 8188-56-8508, 8188-65-0493, 8188-66-2539, 8188-66-2905.  The site is currently designated URM, Urban Residential Medium, in the Comprehensive Plan; and is located within the Triangle Study Area, Triangle Small Area Plan, MCB Quantico Special Planning Area, and Potomac Communities Revitalization Plan special planning area.  Potomac Magisterial District"
"ZNA2022-01356","Zoning Approval - Occupancy Permit Approval","Approved","","09/01/2021","","","Plan","14141 DAVES STORE LN GAINESVILLE VA 20155","7397-54-7680","OPA - OK FOR OCCUPANCY FOR A HOTEL USE - APPROVAL SUBJECT TO ALL CONDITIONS OF REZONING #PLN2006-00434 - SUBJECT TO THE ISSUANCE THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES"
"REZ2022-00008","Rezoning - Mixed Use","Approved","Riverside Station","08/30/2021","","","Plan","","8392-96-9852","Riverside Station Land Bay B - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"REZ2022-00007","Rezoning - Mixed Use","Approved","Riverside Station","08/30/2021","","","Plan","","8392-95-9150","Riverside Station Land Bay A - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"REZ2022-00006","Rezoning - Proffer Amendment","Approved","DBBD Associates LLC - Balls Ford Road","08/25/2021","","","Plan","10320 BALLS FORD RD MANASSAS VA 20109","7697-56-9572","DBBD Associates LLC - Balls Ford Road - This is a request for a Proffer Amendment to PLN2007-00492 to expand the list of permitted uses on the site. The current uses include warehouse with accessory mounting, changing and repairing tires.  The site is located on the north side of Balls Ford Road, northwest of the intersection of Balls Ford Road and Gary Road. The property is identified on County maps as GPIN 7697-56-9572, 7697-56-8986.01, 7697-56-9180.01, 7697-56-9481.01, 7697-56-9588.01, 7697-56-9287.01, 7697-56-9782.01, 7697-56-9983.01, 7697-56-9789.01, 7697-66-0090.01, 7697-66-0284.01, 7697-66-0585.01 and 7697-66-0391.01; and is addressed as 10320 Balls Ford Road. The site is zoned M-1, Heavy Industrial, with proffers, and is designated FEC, Flexible Employment Center, in the Comprehensive Plan. The site is also located within the Data Center Opportunity Zone Overlay District. Gainesville Magisterial District"
"SDR2022-00007","Subdivision Plan - Asbuilt","Approved","","08/19/2021","","","Plan","1501 CHERRY HILL RD DUMFRIES VA 22026","8388-19-4008","POTOMAC SHORES LB 4 SEC 2 - REVISION TO SUBDIVISION PLAN FOR DUPLEX UNITS &TOWNHOMES"
"ZNR2022-00043","Zoning Review - Interpretation/Determination","Closed","","08/17/2021","","","Plan","11719 DUMFRIES RD MANASSAS VA 20112","7893-58-1588","Interpretation/determination of proffers-rezoning pln2005-000223"
"REZ2022-00005","Rezoning - Non-Residential","Approved","Haymarket Junction Top Shine Car Wash","08/10/2021","","","Plan","6361 JOHN JAMES WAY HAYMARKET VA 20169","7298-61-3823","Haymarket Junction Top Shine Car Wash - To rezone 0.56 acres from M-2, Light Industrial, to B-1, General Business.  This is being concurrently processed with a special use permit to allow a car wash with signage modifications. The subject property is located 440 feet southwest of the intersection of Route 55 and Route 15; 335 feet south of the intersection of Route 55 and John James Way; and is identified on County maps as GPIN 7298-61-3823 (portion). The site is designated REC, Regional Employment Center, in the Comprehensive Plan, and is located in the James Madison Highway Corridor Overlay District. Gainesville Magisterial District."
"SUP2022-00008","Special Use - Special Use Permit","Approved","Haymarket Junction Top Shine Car Wash","08/10/2021","","","Plan","6361 JOHN JAMES WAY HAYMARKET VA 20169","7298-61-3823","Haymarket Junction Top Shine Car Wash - Special Use Permit to allow a car wash with sign modifications. This is being concurrently processed with a rezoning from M-2, Light Industrial, to B-1, General Business. The subject property is located 440 feet southwest of the intersection of Route 55 and Route 15; 335 feet south of the intersection of Route 55 and John James Way; and is identified on County maps as GPIN 7298-61-3823 (portion). The site is designated REC, Regional Employment Center, in the Comprehensive Plan, and is located in the James Madison Highway Corridor Overlay District. Gainesville Magisterial District."
"REZ2022-00004","Rezoning - Proffer Amendment","Withdrawn","Cedar Meadows","08/05/2021","","","Plan","13111 NOKESVILLE RD NOKESVILLE VA 20181","7493-48-3246","Cedar Meadows - This is a request to amend the proffers associated with Proffer Amendment #REZ2020-00008 to return the property for additional 7-Eleven land to its pre-purchase contract zoning.  The subject 19.66-acre property is located 425 feet south of the intersection of Nokesville Road (Rt. 28) and Fitzwater Drive, is currently addressed as 13111 Nokesville Road, and is identified on County maps as GPIN 7493-48-3246.  The site is zoned B-1, General Business; is designated AE, Agricultural or Estate; and is located within the Rural Area, Nokesville Sector Plan special planning area, and Domestic Fowl Overlay District.  Brentsville Magisterial District"
"REZ2022-00003","Rezoning - Residential","Approved","Jefferson Plaza Redevelopment","08/03/2021","","","Plan","13801 MOUNT PLEASANT DR WOODBRIDGE VA 22191","8392-82-6885","Jefferson Plaza Redevelopment - To rezone 7.83 acres from B-1, General Business District, to PMR, Planned Mixed Residential, to allow for the development of 240 affordable multi-family dwellings.  The subject property is located at the Northeast quadrant of Mount Pleasant Drive and Jefferson Davis Hwy, is currently addressed as 13801 Mount Pleasant Drive, and is identified on County maps as GPIN 8392-82-6885.  The site is currently zoned B-1, General Business District; is designated NMU, Neighborhood Mixed-Use, and Resource Protection Area and 100 and 500 Year Flood Plain, in the Comprehensive Plan; and is located within North Woodbridge Small Area Plan and Potomac Communities and Redevelopment Overlay Districts.  Woodbridge Magisterial District"
"REZ2022-00002","Rezoning - Residential","Approved","Williams Property","07/16/2021","","","Plan","6702 SOMERSET CROSSING DR HAYMARKET VA 20169","7297-27-9016","Williams Property - To rezone 36.13 acres from A-1, Agricultural, to SR-1C, Semi-Rural Residential Cluster, to allow for the development of up to 25 single-family detached dwelling units with associated open space.  The subject property is located along the south side of Route 15 (James Madison Highway) at its intersection with Somerset Crossing Drive, is currently addressed as 6702 Somerset Crossing Drive, and is identified on County maps as GPIN 7297-27-9016.  The site is currently zoned A-1, Agricultural; is designated SRR, Semi-Rural Residential, and ER, Environmental Resource, in the Comprehensive Plan; and is located within the I-66/Route 29 Sector Plan special planning area and is partially located within the James Madison Highway Corridor Overlay District.  Brentsville Magisterial District"
