"Submitted","Record Number","Record Type","Address","Project Name","Status",
"07/14/2017","BLDC-171950172","Commercial New","11923A LEE HWY FAIRFAX, VA 22030-0000 United States","FAIRFAX CENTER RETAILS","Inspections Completed",
"07/13/2017","BLDC-171940038","Commercial New","11389 RESTON STATION BLVD RESTON, VA 20190-0000 United States","OB2","Issued",
"07/11/2017","BLDC-171920101","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","PHASE 1","Voided",
"07/11/2017","BLDC-171920098","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","PHASE 1","Voided",
"07/11/2017","BLDC-171920094","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","PHASE 1","Voided",
"07/11/2017","BLDC-171920092","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","PHASE 1","Voided",
"07/06/2017","BLDC-171870008","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","NEW SHELL BUILDING","Voided",
"07/05/2017","BLDC-171860337","Commercial New","12635 BUILDERS RD HERNDON, VA 20170-2924 United States","CLEARVIEW ELEMENTARY SCHOOL","Inspections Completed",
"07/05/2017","BLDC-171860332","Commercial New","12635 BUILDERS RD HERNDON, VA 20170-2924 United States","CLEARVIEW ELEMENTARY SCHOOL","Inspections Completed",
"07/05/2017","BLDC-171860007","Commercial New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States","NEW COMMERICIAL BUILDING","Voided",
"06/22/2017","BLDC-171730103","Commercial New","7924U TYSONS CORNER CTR MC LEAN, VA 22102-0000 United States","SHAKE SHACK","Voided",
"06/16/2017","BLDC-171670159","Commercial New","7150 ROCK RIDGE LN ALEXANDRIA, VA 22315-5154 United States","THE EDGEMOORE","Issued",
"06/13/2017","BLDC-171640219","Commercial New","13962 LEE JACKSON MEMORIAL HWY CHANTILLY, VA 20151-3202 United States","CHICK-FIL-A","Inspections Completed",
"06/06/2017","BLDC-171570229","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570228","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570227","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570226","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570225","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570224","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570223","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570222","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570221","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570220","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570219","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570218","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570217","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570216","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570215","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570214","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570213","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570212","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570211","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570210","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570209","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570208","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570207","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570207","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570206","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102-0000 United States","ARBOR ROW 4","Closed",
"06/06/2017","BLDC-171570023","Commercial New","7887 JONES BRANCH DR MCLEAN, VA 22102 United States","ARBOR ROW 4","Closed",
"05/25/2017","BLDC-171450372","Commercial New","8010 RESEARCH WAY SPRINGFIELD, VA 22153-0000 United States","SICPA SECURNICK CORPORATION","Inspections Completed",
"05/24/2017","BLDC-171440209","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440111","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440100","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440096","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440072","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440041","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440040","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440039","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440038","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/24/2017","BLDC-171440032","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/22/2017","BLDC-171420164","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/22/2017","BLDC-171420151","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK","Closed",
"05/15/2017","BLDC-171350047","Commercial New","8346 LEESBURG PIKE VIENNA, VA 22182-2401 United States","TYSONS BIERGARTEN","Issued",
"05/10/2017","BLDC-171300056","Commercial New","6839 BRADDOCK RD ANNANDALE, VA 22003-0000 United States","MUSTAFA FUNERAL CHAPEL","Issued",
"05/08/2017","BLDC-171280061","Commercial New","11924 BRADDOCK RD FAIRFAX, VA 22030-5737 United States","EXPECTATION CHURCH","Inspections Completed",
"05/04/2017","BLDC-171240003","Commercial New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States","TEST","Voided",
"05/04/2017","BLDC-171240002","Commercial New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States","TEST","Voided",
"05/02/2017","BLDC-171220055","Commercial New","7921 BEULAH ST ALEXANDRIA, VA 22315-0000 United States","HILLTOP SAND AND GRAVEL CO","Voided",
"04/28/2017","BLDC-171180055","Commercial New",,"FFX CO BUS SHELTER #4299","Issued",
"04/28/2017","BLDC-171180017","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/28/2017","BLDC-171180015","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/28/2017","BLDC-171180012","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/27/2017","BLDC-171170340","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/27/2017","BLDC-171170338","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/27/2017","BLDC-171170327","Commercial New","8081 INNOVATION PARK DR FAIRFAX, VA 22037-0000 United States","ISCI-PROTON CENTER ADDITION","Inspections Completed",
"04/26/2017","BLDC-171160004","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Inspections Completed",
"04/21/2017","BLDC-171110105","Commercial New","11840 SUNRISE VALLEY DR RESTON, VA 20191-5302 United States","RESTON HEIGHTS PARKING GARAGE","Issued",
"04/20/2017","BLDC-171100068","Commercial New","11011 SUNSET HILLS RD RESTON, VA 20190-0000 United States","GENERAL DYNAMICS HQ","Inspections Completed",
"04/19/2017","BLDC-171090035","Commercial New","13280 WOODLAND PARK RD HERNDON, VA 20171-0000 United States","WOODLAND PARK WEST PARKING GAR","Inspections Completed",
"04/04/2017","BLDC-170940330","Commercial New","13901 LEE JACKSON MEMORIAL HWY CHANTILLY, VA 20151-2938 United States","POHANKA LEXUS SERVICE","Issued",
"04/04/2017","BLDC-170940252","Commercial New","7333 LITTLE RIVER TPKE ANNANDALE, VA 22003-3305 United States","SOAP & SUDS CAR WASH","Voided",
"04/04/2017","BLDC-170940187","Commercial New",,"WESTFIELDS VENTURES LP","Issued",
"04/03/2017","BLDC-170930016","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/03/2017","BLDC-170930015","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/03/2017","BLDC-170930013","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/03/2017","BLDC-170930011","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Closed",
"04/03/2017","BLDC-170930008","Commercial New","11500 COMMERCE PARK DR RESTON, VA 20191-0000 United States","LINCOLN AT WEIHLE STATION","Inspections Completed",
"04/01/2017","BLDC-170910006","Commercial New","4555 AHMADIYYA DR CHANTILLY, VA 20151-0000 United States","AHMADIYYA CULTURAL CENTER","Issued",
"03/31/2017","BLDC-170900104","Commercial New","2980 FAIRVIEW PARK DR FALLS CHURCH, VA 22042-4525 United States","NORTHRUP GRUMMAN","Issued",
"03/28/2017","BLDC-170870210","Commercial New","1550 WESTBRANCH DR MCLEAN, VA 22102-3101 United States","1ST FLOOR AWNINGS","Issued",
"03/23/2017","BLDC-170820065","Commercial New","7120 RICHMOND HWY ALEXANDRIA, VA 22306-7163 United States","ELKS LODGE 758","Voided",
"03/23/2017","BLDC-170820037","Commercial New","14907 CONFERENCE CENTER DR CHANTILLY, VA 20151-0000 United States","PC4-VCC","Inspections Completed",
"03/21/2017","BLDC-170800084","Commercial New","11389 RESTON STATION BLVD RESTON, VA 20190-0000 United States","RESTON STATION OB3","Closed",
"03/08/2017","BLDC-170670020","Commercial New",,"FFX CO BUS SHELTER","Issued",
"02/27/2017","BLDC-170580212","Commercial New","11717 LEE HWY FAIRFAX, VA 22030-6731 United States","CHURCH OF THE APOSTLES","Inspections Completed",
"02/08/2017","BLDC-170390153","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Closed",
"02/08/2017","BLDC-170390152","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390149","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390148","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390146","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390145","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390141","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390138","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390135","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390133","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/08/2017","BLDC-170390132","Commercial New","2900 SUTTON RD VIENNA, VA 22181-6109 United States","OAKTON HIGH SCHOOL","Inspections Completed",
"02/06/2017","BLDC-170370160","Commercial New","540 MAPLE AVE W VIENNA, VA 22180-4225 United States","FLAGSHIP CAR WASH","Inspections Completed",
"02/02/2017","BLDC-170330049","Commercial New","11011 SUNSET HILLS RD RESTON, VA 20190-0000 United States","GENERAL DYNAMICS HQ","Inspections Completed",
"02/01/2017","BLDC-170320176","Commercial New","11850 FREEDOM DR RESTON, VA 20190-0000 United States","RTC BLOCK 4","Issued",
"02/01/2017","BLDC-170320175","Commercial New","11850 FREEDOM DR RESTON, VA 20190-0000 United States","RTC BLOCK 4","Issued",
"01/31/2017","BLDC-170310310","Commercial New","8081 INNOVATION PARK DR FAIRFAX, VA 22037-0000 United States","NORTH PARKING GARAGE VERTICAL","Inspections Completed",
"01/31/2017","BLDC-170310206","Commercial New","7980 QUANTUM DR VIENNA, VA 22182-0000 United States","TTC PARKING GARAGE","Inspections Completed",
"01/31/2017","BLDC-170310195","Commercial New","1640 BORO PL MCLEAN, VA 22102-0000 United States","BORO B3","Inspections Completed",
"01/26/2017","BLDC-170260188","Commercial New","4500 DALY DR CHANTILLY, VA 20151-3703 United States","CHANTILLY SQUARE","Issued",
"01/18/2017","BLDC-170180130","Commercial New",,"RESIDENCE INN","Voided",
"01/17/2017","BLDC-170170182","Commercial New","7800 LEE HWY FALLS CHURCH, VA 22042-7712 United States","MERRIFALLS AUTO CARE SERVICE","Voided",
"01/06/2017","BLDC-170060052","Commercial New",,"RESIDENCE INN","Voided",
"01/05/2017","BLDC-170050107","Commercial New","6107 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Inspections Completed",
"12/29/2016","BLDC-163640070","Commercial New",,"FFX CO BUS SHELTER #3265","Issued",
"12/19/2016","BLDC-163550225","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/19/2016","BLDC-163550216","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/19/2016","BLDC-163550192","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/19/2016","BLDC-163550190","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/16/2016","BLDC-163510121","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/16/2016","BLDC-163510105","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"12/15/2016","BLDC-163500015","Commercial New","3401 CHARLES ST FALLS CHURCH, VA 22041-1901 United States","CVS/PHARMACY","Inspections Completed",
"12/12/2016","BLDC-163470079","Commercial New","1850 TOWN CENTER PKWY RESTON, VA 20190-0000 United States","RESTON HOSPITAL","Inspections Completed",
"11/21/2016","BLDC-163260018","Commercial New","3453 HISTORIC SULLY WAY HERNDON, VA 20170 United States","DULLES DISCOVERY 4","Inspections Completed",
"11/18/2016","BLDC-163230226","Commercial New","4015 FIELDING ST ALEXANDRIA, VA 22309-1403 United States","MOUNT VERNON WOODS ELEMENTARY","Closed",
"11/18/2016","BLDC-163230221","Commercial New","4015 FIELDING ST ALEXANDRIA, VA 22309-1403 United States","MOUNT VERNON WOODS ELEMENTARY","Closed",
"11/18/2016","BLDC-163230218","Commercial New","4015 FIELDING ST ALEXANDRIA, VA 22309-1403 United States","MOUNT VERNON WOODS ELEMENTARY","Closed",
"11/18/2016","BLDC-163230211","Commercial New","4015 FIELDING ST ALEXANDRIA, VA 22309-1403 United States","MOUNT VERNON WOODS ELEMENTARY","Closed",
"11/09/2016","BLDC-163140173","Commercial New","9402 RICHMOND HWY LORTON, VA 22079-2125 United States","7-11","Issued",
"11/07/2016","BLDC-163120255","Commercial New","7819 CINDER BED RD LORTON, VA 22079-1006 United States","HERNANDEZ TILE AND COPING","Voided",
"11/04/2016","BLDC-163090014","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Inspections Completed",
"11/01/2016","BLDC-163060286","Commercial New","3101 HODGE PL FALLS CHURCH, VA 22042-2509 United States","FAIRFAX COUNTY","Inspections Completed",
"10/27/2016","BLDC-163010087","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","WESTCROFT GARAGE","Closed",
"10/27/2016","BLDC-163010085","Commercial New","4971 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","WESTCROFT","Inspections Completed",
"10/27/2016","BLDC-163010083","Commercial New","4970 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","WESTCROFT","Inspections Completed",
"10/25/2016","BLDC-162990268","Commercial New","13075 FAIR LAKES SHOPPING CTR FAIRFAX, VA 22033-0000 United States","N/A","Issued",
"10/21/2016","BLDC-162950186","Commercial New","10712 RICHMOND HWY LORTON, VA 22079-0000 United States","THE CHURCH PENTECOST OF USA","Closed",
"10/19/2016","BLDC-162930292","Commercial New","9399 RICHMOND HWY LORTON, VA 22079-1825 United States","FAIRFAX COUNTY","Inspections Completed",
"10/18/2016","BLDC-162920096","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920095","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920094","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920093","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920092","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920091","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920089","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920088","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920087","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920086","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920085","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920084","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920083","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920082","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920081","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920080","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920079","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920078","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920077","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920076","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920075","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920074","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920073","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920072","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920067","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920066","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920065","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920064","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920058","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920057","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/18/2016","BLDC-162920055","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910167","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910166","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910165","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Inspections Completed",
"10/17/2016","BLDC-162910164","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910163","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910162","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910161","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910160","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910159","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910158","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910157","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910156","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910155","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910154","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910153","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910152","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910151","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910141","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910133","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/17/2016","BLDC-162910127","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880046","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880045","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880044","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880043","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880042","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880040","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880039","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880037","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/14/2016","BLDC-162880036","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/07/2016","BLDC-162810096","Commercial New","8305 GREENSBORO DR MCLEAN, VA 22102-0000 United States","THE BORO","Inspections Completed",
"10/07/2016","BLDC-162810087","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Inspections Completed",
"10/07/2016","BLDC-162810065","Commercial New","1660 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Closed",
"10/07/2016","BLDC-162810063","Commercial New","6316 GROVEDALE DR ALEXANDRIA, VA 22310-0000 United States","VERIZON","Voided",
"10/07/2016","BLDC-162810056","Commercial New","3101 BURGUNDY RD ALEXANDRIA, VA 22303-1211 United States","VERIZON","Voided",
"10/07/2016","BLDC-162810016","Commercial New","1650 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE BORO","Inspections Completed",
